,County,Technology,Year,Vehicle Count,Make,Model
22356,Stewart,BEV,2023,9,FORD,MUSTANG MACH-E
22357,Stewart,BEV,2023,3,KIA,NIRO
22358,Stewart,BEV,2023,8,NISSAN,LEAF
22359,Stewart,BEV,2023,12,TESLA,MODEL 3
22360,Stewart,BEV,2023,1,TESLA,MODEL S
22361,Stewart,PHEV,2023,8,CHEVROLET,VOLT
22362,Stewart,PHEV,2023,3,FORD,ESCAPE
22363,Stewart,PHEV,2023,4,FORD,FUSION
22364,Stewart,PHEV,2023,4,HONDA,CLARITY
22365,Stewart,PHEV,2023,4,JEEP,WRANGLER
22366,Stewart,PHEV,2023,1,KIA,SPORTAGE
22367,Stewart,PHEV,2023,4,LINCOLN,CORSAIR
22368,Stewart,PHEV,2023,4,MITSUBISHI,OUTLANDER
22369,Stewart,All,2024,4,CHEVROLET,BLAZER EV
22370,Stewart,All,2024,4,CHEVROLET,BOLT EV
22371,Stewart,All,2024,2,CHEVROLET,SILVERADO EV
22372,Stewart,All,2024,6,CHEVROLET,VOLT
22373,Stewart,All,2024,7,CHRYSLER,PACIFICA
22374,Stewart,All,2024,1,FORD,C-MAX
22375,Stewart,All,2024,4,FORD,ESCAPE
22376,Stewart,All,2024,3,FORD,F-150
22377,Stewart,All,2024,4,FORD,FUSION
22378,Stewart,All,2024,12,FORD,MUSTANG MACH-E
22379,Stewart,All,2024,3,GMC,HUMMER EV PICKUP
22380,Stewart,All,2024,3,GMC,HUMMER EV SUV
22381,Stewart,All,2024,2,HONDA,CLARITY
22382,Stewart,All,2024,7,JEEP,WRANGLER
22383,Stewart,All,2024,1,KIA,NIRO
22384,Stewart,All,2024,4,KIA,SPORTAGE
22385,Stewart,All,2024,3,LINCOLN,CORSAIR
22386,Stewart,All,2024,4,MITSUBISHI,OUTLANDER
22387,Stewart,All,2024,3,NISSAN,LEAF
22388,Stewart,All,2024,15,TESLA,MODEL 3
22389,Stewart,All,2024,1,TESLA,MODEL Y
22390,Stewart,BEV,2024,4,CHEVROLET,BLAZER EV
22391,Stewart,BEV,2024,4,CHEVROLET,BOLT EV
22392,Stewart,BEV,2024,2,CHEVROLET,SILVERADO EV
22393,Stewart,BEV,2024,3,FORD,F-150
22394,Stewart,BEV,2024,12,FORD,MUSTANG MACH-E
22395,Stewart,BEV,2024,3,GMC,HUMMER EV PICKUP
22396,Stewart,BEV,2024,3,GMC,HUMMER EV SUV
22397,Stewart,BEV,2024,1,KIA,NIRO
22398,Stewart,BEV,2024,3,NISSAN,LEAF
22399,Stewart,BEV,2024,15,TESLA,MODEL 3
22400,Stewart,BEV,2024,1,TESLA,MODEL Y
22401,Stewart,PHEV,2024,6,CHEVROLET,VOLT
22402,Stewart,PHEV,2024,7,CHRYSLER,PACIFICA
22403,Stewart,PHEV,2024,1,FORD,C-MAX
22404,Stewart,PHEV,2024,4,FORD,ESCAPE
22405,Stewart,PHEV,2024,4,FORD,FUSION
22406,Stewart,PHEV,2024,2,HONDA,CLARITY
22407,Stewart,PHEV,2024,7,JEEP,WRANGLER
22408,Stewart,PHEV,2024,4,KIA,SPORTAGE
22409,Stewart,PHEV,2024,3,LINCOLN,CORSAIR
22410,Stewart,PHEV,2024,4,MITSUBISHI,OUTLANDER
22411,Sullivan,All,2019,4,AUDI,A3
22412,Sullivan,All,2019,4,BMW,I3
22413,Sullivan,All,2019,5,BMW,I8
22414,Sullivan,All,2019,2,BMW,X5
22415,Sullivan,All,2019,1,CADILLAC,ELR
22416,Sullivan,All,2019,8,CHEVROLET,BOLT EV
22417,Sullivan,All,2019,4,CHEVROLET,SPARK
22418,Sullivan,All,2019,61,CHEVROLET,VOLT
22419,Sullivan,All,2019,14,CHRYSLER,PACIFICA
22420,Sullivan,All,2019,8,FIAT,500
22421,Sullivan,All,2019,13,FORD,C-MAX
22422,Sullivan,All,2019,10,FORD,FUSION
22423,Sullivan,All,2019,1,GEM,GEM
22424,Sullivan,All,2019,4,HONDA,CLARITY
22425,Sullivan,All,2019,2,HYUNDAI,SONATA
22426,Sullivan,All,2019,4,KIA,NIRO
22427,Sullivan,All,2019,4,MERCEDES-BENZ,GLE-CLASS
22428,Sullivan,All,2019,4,MITSUBISHI,OUTLANDER
22429,Sullivan,All,2019,24,NISSAN,LEAF
22430,Sullivan,All,2019,8,PORSCHE,CAYENNE
22431,Sullivan,All,2019,7,PORSCHE,PANAMERA
22432,Sullivan,All,2019,10,TESLA,MODEL 3
22433,Sullivan,All,2019,30,TESLA,MODEL S
22434,Sullivan,All,2019,13,TESLA,MODEL X
22435,Sullivan,All,2019,4,TOYOTA,PRIUS PLUG-IN
22436,Sullivan,All,2019,11,TOYOTA,PRIUS PRIME
22437,Sullivan,BEV,2019,8,CHEVROLET,BOLT EV
22438,Sullivan,BEV,2019,4,CHEVROLET,SPARK
22439,Sullivan,BEV,2019,8,FIAT,500
22440,Sullivan,BEV,2019,1,GEM,GEM
22441,Sullivan,BEV,2019,24,NISSAN,LEAF
22442,Sullivan,BEV,2019,10,TESLA,MODEL 3
22443,Sullivan,BEV,2019,30,TESLA,MODEL S
22444,Sullivan,BEV,2019,13,TESLA,MODEL X
22445,Sullivan,PHEV,2019,4,AUDI,A3
22446,Sullivan,PHEV,2019,4,BMW,I3
22447,Sullivan,PHEV,2019,5,BMW,I8
22448,Sullivan,PHEV,2019,2,BMW,X5
22449,Sullivan,PHEV,2019,1,CADILLAC,ELR
22450,Sullivan,PHEV,2019,61,CHEVROLET,VOLT
22451,Sullivan,PHEV,2019,14,CHRYSLER,PACIFICA
22452,Sullivan,PHEV,2019,13,FORD,C-MAX
22453,Sullivan,PHEV,2019,10,FORD,FUSION
22454,Sullivan,PHEV,2019,4,HONDA,CLARITY
22455,Sullivan,PHEV,2019,2,HYUNDAI,SONATA
22456,Sullivan,PHEV,2019,4,KIA,NIRO
22457,Sullivan,PHEV,2019,4,MERCEDES-BENZ,GLE-CLASS
22458,Sullivan,PHEV,2019,4,MITSUBISHI,OUTLANDER
22459,Sullivan,PHEV,2019,8,PORSCHE,CAYENNE
22460,Sullivan,PHEV,2019,7,PORSCHE,PANAMERA
22461,Sullivan,PHEV,2019,4,TOYOTA,PRIUS PLUG-IN
22462,Sullivan,PHEV,2019,11,TOYOTA,PRIUS PRIME
22463,Sullivan,All,2020,3,AUDI,A3
22464,Sullivan,All,2020,4,BMW,I3
22465,Sullivan,All,2020,6,BMW,I8
22466,Sullivan,All,2020,4,BMW,X5
22467,Sullivan,All,2020,13,CHEVROLET,BOLT EV
22468,Sullivan,All,2020,3,CHEVROLET,SPARK
22469,Sullivan,All,2020,48,CHEVROLET,VOLT
22470,Sullivan,All,2020,13,CHRYSLER,PACIFICA
22471,Sullivan,All,2020,7,FIAT,500
22472,Sullivan,All,2020,11,FORD,C-MAX
22473,Sullivan,All,2020,7,FORD,FUSION
22474,Sullivan,All,2020,4,HONDA,CLARITY
22475,Sullivan,All,2020,4,KIA,NIRO
22476,Sullivan,All,2020,1,LINCOLN,AVIATOR
22477,Sullivan,All,2020,4,MERCEDES-BENZ,GLE-CLASS
22478,Sullivan,All,2020,4,MITSUBISHI,OUTLANDER
22479,Sullivan,All,2020,26,NISSAN,LEAF
22480,Sullivan,All,2020,7,PORSCHE,CAYENNE
22481,Sullivan,All,2020,7,PORSCHE,PANAMERA
22482,Sullivan,All,2020,3,SMART,EQ FORTWO
22483,Sullivan,All,2020,1,SMART,FORTWO
22484,Sullivan,All,2020,19,TESLA,MODEL 3
22485,Sullivan,All,2020,37,TESLA,MODEL S
22486,Sullivan,All,2020,17,TESLA,MODEL X
22487,Sullivan,All,2020,2,TESLA,MODEL Y
22488,Sullivan,All,2020,4,TOYOTA,PRIUS PLUG-IN
22489,Sullivan,All,2020,13,TOYOTA,PRIUS PRIME
22490,Sullivan,All,2020,2,TOYOTA,RAV4 PRIME
22491,Sullivan,All,2020,1,VOLVO,XC60
22492,Sullivan,BEV,2020,13,CHEVROLET,BOLT EV
22493,Sullivan,BEV,2020,3,CHEVROLET,SPARK
22494,Sullivan,BEV,2020,7,FIAT,500
22495,Sullivan,BEV,2020,26,NISSAN,LEAF
22496,Sullivan,BEV,2020,3,SMART,EQ FORTWO
22497,Sullivan,BEV,2020,1,SMART,FORTWO
22498,Sullivan,BEV,2020,19,TESLA,MODEL 3
22499,Sullivan,BEV,2020,37,TESLA,MODEL S
22500,Sullivan,BEV,2020,17,TESLA,MODEL X
22501,Sullivan,BEV,2020,2,TESLA,MODEL Y
22502,Sullivan,PHEV,2020,3,AUDI,A3
22503,Sullivan,PHEV,2020,4,BMW,I3
22504,Sullivan,PHEV,2020,6,BMW,I8
22505,Sullivan,PHEV,2020,4,BMW,X5
22506,Sullivan,PHEV,2020,48,CHEVROLET,VOLT
22507,Sullivan,PHEV,2020,13,CHRYSLER,PACIFICA
22508,Sullivan,PHEV,2020,11,FORD,C-MAX
22509,Sullivan,PHEV,2020,7,FORD,FUSION
22510,Sullivan,PHEV,2020,4,HONDA,CLARITY
22511,Sullivan,PHEV,2020,4,KIA,NIRO
22512,Sullivan,PHEV,2020,1,LINCOLN,AVIATOR
22513,Sullivan,PHEV,2020,4,MERCEDES-BENZ,GLE-CLASS
22514,Sullivan,PHEV,2020,4,MITSUBISHI,OUTLANDER
22515,Sullivan,PHEV,2020,7,PORSCHE,CAYENNE
22516,Sullivan,PHEV,2020,7,PORSCHE,PANAMERA
22517,Sullivan,PHEV,2020,4,TOYOTA,PRIUS PLUG-IN
22518,Sullivan,PHEV,2020,13,TOYOTA,PRIUS PRIME
22519,Sullivan,PHEV,2020,2,TOYOTA,RAV4 PRIME
22520,Sullivan,PHEV,2020,1,VOLVO,XC60
22521,Sullivan,All,2021,7,AUDI,A3
22522,Sullivan,All,2021,2,AUDI,E-TRON SPORTBACK
22523,Sullivan,All,2021,2,AUDI,Q5 E
22524,Sullivan,All,2021,2,BMW,330E
22525,Sullivan,All,2021,9,BMW,530E
22526,Sullivan,All,2021,6,BMW,I3
22527,Sullivan,All,2021,7,BMW,I8
22528,Sullivan,All,2021,2,BMW,X3
22529,Sullivan,All,2021,12,BMW,X5
22530,Sullivan,All,2021,26,CHEVROLET,BOLT EV
22531,Sullivan,All,2021,53,CHEVROLET,VOLT
22532,Sullivan,All,2021,27,CHRYSLER,PACIFICA
22533,Sullivan,All,2021,3,FIAT,500
22534,Sullivan,All,2021,19,FORD,C-MAX
22535,Sullivan,All,2021,2,FORD,ESCAPE
22536,Sullivan,All,2021,8,FORD,FUSION
22537,Sullivan,All,2021,9,FORD,MUSTANG MACH-E
22538,Sullivan,All,2021,7,HONDA,CLARITY
22539,Sullivan,All,2021,6,JEEP,WRANGLER
22540,Sullivan,All,2021,9,KIA,NIRO
22541,Sullivan,All,2021,2,KIA,SORENTO
22542,Sullivan,All,2021,4,LINCOLN,AVIATOR
22543,Sullivan,All,2021,2,MERCEDES-BENZ,B-CLASS
22544,Sullivan,All,2021,3,MERCEDES-BENZ,GLE-CLASS
22545,Sullivan,All,2021,5,MINI,COUNTRYMAN
22546,Sullivan,All,2021,6,MITSUBISHI,OUTLANDER
22547,Sullivan,All,2021,34,NISSAN,LEAF
22548,Sullivan,All,2021,4,PORSCHE,CAYENNE
22549,Sullivan,All,2021,6,PORSCHE,PANAMERA
22550,Sullivan,All,2021,15,PORSCHE,TAYCAN
22551,Sullivan,All,2021,4,SMART,EQ FORTWO
22552,Sullivan,All,2021,4,SMART,FORTWO
22553,Sullivan,All,2021,1,SMART,FORTWO ELECTRIC DRIVE
22554,Sullivan,All,2021,36,TESLA,MODEL 3
22555,Sullivan,All,2021,44,TESLA,MODEL S
22556,Sullivan,All,2021,22,TESLA,MODEL X
22557,Sullivan,All,2021,13,TESLA,MODEL Y
22558,Sullivan,All,2021,7,TOYOTA,PRIUS PLUG-IN
22559,Sullivan,All,2021,17,TOYOTA,PRIUS PRIME
22560,Sullivan,All,2021,7,TOYOTA,RAV4 PRIME
22561,Sullivan,All,2021,5,VOLKSWAGEN,ID.4
22562,Sullivan,All,2021,4,VOLVO,XC40
22563,Sullivan,All,2021,8,VOLVO,XC60
22564,Sullivan,All,2021,11,VOLVO,XC90
22565,Sullivan,BEV,2021,2,AUDI,E-TRON SPORTBACK
22566,Sullivan,BEV,2021,26,CHEVROLET,BOLT EV
22567,Sullivan,BEV,2021,3,FIAT,500
22568,Sullivan,BEV,2021,9,FORD,MUSTANG MACH-E
22569,Sullivan,BEV,2021,5,KIA,NIRO
22570,Sullivan,BEV,2021,2,MERCEDES-BENZ,B-CLASS
22571,Sullivan,BEV,2021,34,NISSAN,LEAF
22572,Sullivan,BEV,2021,15,PORSCHE,TAYCAN
22573,Sullivan,BEV,2021,4,SMART,EQ FORTWO
22574,Sullivan,BEV,2021,4,SMART,FORTWO
22575,Sullivan,BEV,2021,1,SMART,FORTWO ELECTRIC DRIVE
22576,Sullivan,BEV,2021,36,TESLA,MODEL 3
22577,Sullivan,BEV,2021,44,TESLA,MODEL S
22578,Sullivan,BEV,2021,22,TESLA,MODEL X
22579,Sullivan,BEV,2021,13,TESLA,MODEL Y
22580,Sullivan,BEV,2021,5,VOLKSWAGEN,ID.4
22581,Sullivan,BEV,2021,4,VOLVO,XC40
22582,Sullivan,PHEV,2021,7,AUDI,A3
22583,Sullivan,PHEV,2021,2,AUDI,Q5 E
22584,Sullivan,PHEV,2021,2,BMW,330E
22585,Sullivan,PHEV,2021,9,BMW,530E
22586,Sullivan,PHEV,2021,6,BMW,I3
22587,Sullivan,PHEV,2021,7,BMW,I8
22588,Sullivan,PHEV,2021,2,BMW,X3
22589,Sullivan,PHEV,2021,12,BMW,X5
22590,Sullivan,PHEV,2021,53,CHEVROLET,VOLT
22591,Sullivan,PHEV,2021,27,CHRYSLER,PACIFICA
22592,Sullivan,PHEV,2021,19,FORD,C-MAX
22593,Sullivan,PHEV,2021,2,FORD,ESCAPE
22594,Sullivan,PHEV,2021,8,FORD,FUSION
22595,Sullivan,PHEV,2021,7,HONDA,CLARITY
22596,Sullivan,PHEV,2021,6,JEEP,WRANGLER
22597,Sullivan,PHEV,2021,4,KIA,NIRO
22598,Sullivan,PHEV,2021,2,KIA,SORENTO
22599,Sullivan,PHEV,2021,4,LINCOLN,AVIATOR
22600,Sullivan,PHEV,2021,3,MERCEDES-BENZ,GLE-CLASS
22601,Sullivan,PHEV,2021,5,MINI,COUNTRYMAN
22602,Sullivan,PHEV,2021,6,MITSUBISHI,OUTLANDER
22603,Sullivan,PHEV,2021,4,PORSCHE,CAYENNE
22604,Sullivan,PHEV,2021,6,PORSCHE,PANAMERA
22605,Sullivan,PHEV,2021,7,TOYOTA,PRIUS PLUG-IN
22606,Sullivan,PHEV,2021,17,TOYOTA,PRIUS PRIME
22607,Sullivan,PHEV,2021,7,TOYOTA,RAV4 PRIME
22608,Sullivan,PHEV,2021,8,VOLVO,XC60
22609,Sullivan,PHEV,2021,11,VOLVO,XC90
22610,Sullivan,All,2022,4,AUDI,A3
22611,Sullivan,All,2022,4,AUDI,E-TRON
22612,Sullivan,All,2022,4,AUDI,E-TRON SPORTBACK
22613,Sullivan,All,2022,3,AUDI,Q5 E
22614,Sullivan,All,2022,7,BMW,330E
22615,Sullivan,All,2022,5,BMW,530E
22616,Sullivan,All,2022,8,BMW,I3
22617,Sullivan,All,2022,7,BMW,I8
22618,Sullivan,All,2022,3,BMW,IX
22619,Sullivan,All,2022,4,BMW,X3
22620,Sullivan,All,2022,16,BMW,X5
22621,Sullivan,All,2022,4,CADILLAC,ELR
22622,Sullivan,All,2022,1,CHEVROLET,BOLT EUV
22623,Sullivan,All,2022,28,CHEVROLET,BOLT EV
22624,Sullivan,All,2022,63,CHEVROLET,VOLT
22625,Sullivan,All,2022,37,CHRYSLER,PACIFICA
22626,Sullivan,All,2022,4,FIAT,500
22627,Sullivan,All,2022,19,FORD,C-MAX
22628,Sullivan,All,2022,6,FORD,ESCAPE
22629,Sullivan,All,2022,2,FORD,F-150
22630,Sullivan,All,2022,12,FORD,FUSION
22631,Sullivan,All,2022,16,FORD,MUSTANG MACH-E
22632,Sullivan,All,2022,2,GMC,HUMMER EV PICKUP
22633,Sullivan,All,2022,11,HONDA,CLARITY
22634,Sullivan,All,2022,8,HYUNDAI,IONIQ 5
22635,Sullivan,All,2022,4,HYUNDAI,TUCSON
22636,Sullivan,All,2022,1,JEEP,GRAND CHEROKEE
22637,Sullivan,All,2022,17,JEEP,WRANGLER
22638,Sullivan,All,2022,8,KIA,EV6
22639,Sullivan,All,2022,13,KIA,NIRO
22640,Sullivan,All,2022,7,KIA,SORENTO
22641,Sullivan,All,2022,1,KIA,SOUL
22642,Sullivan,All,2022,3,LEXUS,NX
22643,Sullivan,All,2022,3,LINCOLN,AVIATOR
22644,Sullivan,All,2022,2,MERCEDES-BENZ,B-CLASS
22645,Sullivan,All,2022,1,MERCEDES-BENZ,EQS-CLASS SEDAN
22646,Sullivan,All,2022,2,MERCEDES-BENZ,GLC-CLASS
22647,Sullivan,All,2022,3,MERCEDES-BENZ,GLE-CLASS
22648,Sullivan,All,2022,7,MINI,COUNTRYMAN
22649,Sullivan,All,2022,8,MITSUBISHI,OUTLANDER
22650,Sullivan,All,2022,36,NISSAN,LEAF
22651,Sullivan,All,2022,11,PORSCHE,CAYENNE
22652,Sullivan,All,2022,17,PORSCHE,TAYCAN
22653,Sullivan,All,2022,3,RIVIAN,R1T
22654,Sullivan,All,2022,4,SMART,FORTWO
22655,Sullivan,All,2022,4,SMART,FORTWO ELECTRIC DRIVE
22656,Sullivan,All,2022,47,TESLA,MODEL 3
22657,Sullivan,All,2022,49,TESLA,MODEL S
22658,Sullivan,All,2022,32,TESLA,MODEL X
22659,Sullivan,All,2022,30,TESLA,MODEL Y
22660,Sullivan,All,2022,1,TH!NK,CITY
22661,Sullivan,All,2022,6,TOYOTA,PRIUS PLUG-IN
22662,Sullivan,All,2022,24,TOYOTA,PRIUS PRIME
22663,Sullivan,All,2022,9,TOYOTA,RAV4 PRIME
22664,Sullivan,All,2022,10,VOLKSWAGEN,ID.4
22665,Sullivan,All,2022,10,VOLVO,XC40
22666,Sullivan,All,2022,17,VOLVO,XC60
22667,Sullivan,All,2022,19,VOLVO,XC90
22668,Sullivan,BEV,2022,4,AUDI,E-TRON
22669,Sullivan,BEV,2022,4,AUDI,E-TRON SPORTBACK
22670,Sullivan,BEV,2022,3,BMW,IX
22671,Sullivan,BEV,2022,1,CHEVROLET,BOLT EUV
22672,Sullivan,BEV,2022,28,CHEVROLET,BOLT EV
22673,Sullivan,BEV,2022,4,FIAT,500
22674,Sullivan,BEV,2022,2,FORD,F-150
22675,Sullivan,BEV,2022,16,FORD,MUSTANG MACH-E
22676,Sullivan,BEV,2022,2,GMC,HUMMER EV PICKUP
22677,Sullivan,BEV,2022,8,HYUNDAI,IONIQ 5
22678,Sullivan,BEV,2022,8,KIA,EV6
22679,Sullivan,BEV,2022,9,KIA,NIRO
22680,Sullivan,BEV,2022,1,KIA,SOUL
22681,Sullivan,BEV,2022,2,MERCEDES-BENZ,B-CLASS
22682,Sullivan,BEV,2022,1,MERCEDES-BENZ,EQS-CLASS SEDAN
22683,Sullivan,BEV,2022,36,NISSAN,LEAF
22684,Sullivan,BEV,2022,17,PORSCHE,TAYCAN
22685,Sullivan,BEV,2022,3,RIVIAN,R1T
22686,Sullivan,BEV,2022,4,SMART,FORTWO
22687,Sullivan,BEV,2022,4,SMART,FORTWO ELECTRIC DRIVE
22688,Sullivan,BEV,2022,47,TESLA,MODEL 3
22689,Sullivan,BEV,2022,49,TESLA,MODEL S
22690,Sullivan,BEV,2022,32,TESLA,MODEL X
22691,Sullivan,BEV,2022,30,TESLA,MODEL Y
22692,Sullivan,BEV,2022,1,TH!NK,CITY
22693,Sullivan,BEV,2022,10,VOLKSWAGEN,ID.4
22694,Sullivan,BEV,2022,10,VOLVO,XC40
22695,Sullivan,PHEV,2022,4,AUDI,A3
22696,Sullivan,PHEV,2022,3,AUDI,Q5 E
22697,Sullivan,PHEV,2022,7,BMW,330E
22698,Sullivan,PHEV,2022,5,BMW,530E
22699,Sullivan,PHEV,2022,8,BMW,I3
22700,Sullivan,PHEV,2022,7,BMW,I8
22701,Sullivan,PHEV,2022,4,BMW,X3
22702,Sullivan,PHEV,2022,16,BMW,X5
22703,Sullivan,PHEV,2022,4,CADILLAC,ELR
22704,Sullivan,PHEV,2022,63,CHEVROLET,VOLT
22705,Sullivan,PHEV,2022,37,CHRYSLER,PACIFICA
22706,Sullivan,PHEV,2022,19,FORD,C-MAX
22707,Sullivan,PHEV,2022,6,FORD,ESCAPE
22708,Sullivan,PHEV,2022,12,FORD,FUSION
22709,Sullivan,PHEV,2022,11,HONDA,CLARITY
22710,Sullivan,PHEV,2022,4,HYUNDAI,TUCSON
22711,Sullivan,PHEV,2022,1,JEEP,GRAND CHEROKEE
22712,Sullivan,PHEV,2022,17,JEEP,WRANGLER
22713,Sullivan,PHEV,2022,4,KIA,NIRO
22714,Sullivan,PHEV,2022,7,KIA,SORENTO
22715,Sullivan,PHEV,2022,3,LEXUS,NX
22716,Sullivan,PHEV,2022,3,LINCOLN,AVIATOR
22717,Sullivan,PHEV,2022,2,MERCEDES-BENZ,GLC-CLASS
22718,Sullivan,PHEV,2022,3,MERCEDES-BENZ,GLE-CLASS
22719,Sullivan,PHEV,2022,7,MINI,COUNTRYMAN
22720,Sullivan,PHEV,2022,8,MITSUBISHI,OUTLANDER
22721,Sullivan,PHEV,2022,11,PORSCHE,CAYENNE
22722,Sullivan,PHEV,2022,6,TOYOTA,PRIUS PLUG-IN
22723,Sullivan,PHEV,2022,24,TOYOTA,PRIUS PRIME
22724,Sullivan,PHEV,2022,9,TOYOTA,RAV4 PRIME
22725,Sullivan,PHEV,2022,17,VOLVO,XC60
22726,Sullivan,PHEV,2022,19,VOLVO,XC90
22727,Sullivan,All,2023,7,AUDI,A3
22728,Sullivan,All,2023,3,AUDI,E-TRON
22729,Sullivan,All,2023,4,AUDI,E-TRON SPORTBACK
22730,Sullivan,All,2023,3,AUDI,Q5 E
22731,Sullivan,All,2023,7,BMW,330E
22732,Sullivan,All,2023,15,BMW,I3
22733,Sullivan,All,2023,6,BMW,I4
22734,Sullivan,All,2023,9,BMW,I8
22735,Sullivan,All,2023,2,BMW,IX
22736,Sullivan,All,2023,4,BMW,X3
22737,Sullivan,All,2023,20,BMW,X5
22738,Sullivan,All,2023,4,CADILLAC,ELR
22739,Sullivan,All,2023,9,CHEVROLET,BOLT EUV
22740,Sullivan,All,2023,29,CHEVROLET,BOLT EV
22741,Sullivan,All,2023,57,CHEVROLET,VOLT
22742,Sullivan,All,2023,44,CHRYSLER,PACIFICA
22743,Sullivan,All,2023,1,DODGE,HORNET
22744,Sullivan,All,2023,5,FIAT,500
22745,Sullivan,All,2023,16,FORD,C-MAX
22746,Sullivan,All,2023,13,FORD,ESCAPE
22747,Sullivan,All,2023,11,FORD,F-150
22748,Sullivan,All,2023,15,FORD,FUSION
22749,Sullivan,All,2023,28,FORD,MUSTANG MACH-E
22750,Sullivan,All,2023,3,GMC,HUMMER EV PICKUP
22751,Sullivan,All,2023,1,GMC,HUMMER EV SUV
22752,Sullivan,All,2023,11,HONDA,CLARITY
22753,Sullivan,All,2023,26,HYUNDAI,IONIQ 5
22754,Sullivan,All,2023,6,HYUNDAI,IONIQ 6
22755,Sullivan,All,2023,7,HYUNDAI,KONA ELECTRIC
22756,Sullivan,All,2023,3,HYUNDAI,TUCSON
22757,Sullivan,All,2023,8,JEEP,GRAND CHEROKEE
22758,Sullivan,All,2023,25,JEEP,WRANGLER
22759,Sullivan,All,2023,19,KIA,EV6
22760,Sullivan,All,2023,12,KIA,NIRO
22761,Sullivan,All,2023,1,KIA,OPTIMA
22762,Sullivan,All,2023,6,KIA,SORENTO
22763,Sullivan,All,2023,1,KIA,SPORTAGE
22764,Sullivan,All,2023,3,LAND ROVER,RANGE ROVER
22765,Sullivan,All,2023,4,LEXUS,NX
22766,Sullivan,All,2023,3,LEXUS,RZ
22767,Sullivan,All,2023,4,LINCOLN,AVIATOR
22768,Sullivan,All,2023,2,LINCOLN,CORSAIR
22769,Sullivan,All,2023,3,LUCID,AIR
22770,Sullivan,All,2023,1,MERCEDES-BENZ,EQS-CLASS SEDAN
22771,Sullivan,All,2023,2,MERCEDES-BENZ,GLC-CLASS
22772,Sullivan,All,2023,5,MERCEDES-BENZ,GLE-CLASS
22773,Sullivan,All,2023,2,MINI,COUNTRYMAN
22774,Sullivan,All,2023,20,MITSUBISHI,OUTLANDER
22775,Sullivan,All,2023,2,NISSAN,ARIYA
22776,Sullivan,All,2023,38,NISSAN,LEAF
22777,Sullivan,All,2023,10,PORSCHE,CAYENNE
22778,Sullivan,All,2023,14,PORSCHE,TAYCAN
22779,Sullivan,All,2023,1,RIVIAN,R1S
22780,Sullivan,All,2023,4,RIVIAN,R1T
22781,Sullivan,All,2023,4,SMART,FORTWO ELECTRIC DRIVE
22782,Sullivan,All,2023,4,SUBARU,SOLTERRA
22783,Sullivan,All,2023,60,TESLA,MODEL 3
22784,Sullivan,All,2023,54,TESLA,MODEL S
22785,Sullivan,All,2023,39,TESLA,MODEL X
22786,Sullivan,All,2023,39,TESLA,MODEL Y
22787,Sullivan,All,2023,3,TOYOTA,BZ4X
22788,Sullivan,All,2023,4,TOYOTA,PRIUS PLUG-IN
22789,Sullivan,All,2023,23,TOYOTA,PRIUS PRIME
22790,Sullivan,All,2023,19,TOYOTA,RAV4 PRIME
22791,Sullivan,All,2023,17,VOLKSWAGEN,ID.4
22792,Sullivan,All,2023,1,VOLVO,C40
22793,Sullivan,All,2023,8,VOLVO,XC40
22794,Sullivan,All,2023,21,VOLVO,XC60
22795,Sullivan,All,2023,29,VOLVO,XC90
22796,Sullivan,BEV,2023,3,AUDI,E-TRON
22797,Sullivan,BEV,2023,4,AUDI,E-TRON SPORTBACK
22798,Sullivan,BEV,2023,5,BMW,I3
22799,Sullivan,BEV,2023,6,BMW,I4
22800,Sullivan,BEV,2023,2,BMW,IX
22801,Sullivan,BEV,2023,9,CHEVROLET,BOLT EUV
22802,Sullivan,BEV,2023,29,CHEVROLET,BOLT EV
22803,Sullivan,BEV,2023,5,FIAT,500
22804,Sullivan,BEV,2023,11,FORD,F-150
22805,Sullivan,BEV,2023,28,FORD,MUSTANG MACH-E
22806,Sullivan,BEV,2023,3,GMC,HUMMER EV PICKUP
22807,Sullivan,BEV,2023,1,GMC,HUMMER EV SUV
22808,Sullivan,BEV,2023,26,HYUNDAI,IONIQ 5
22809,Sullivan,BEV,2023,6,HYUNDAI,IONIQ 6
22810,Sullivan,BEV,2023,7,HYUNDAI,KONA ELECTRIC
22811,Sullivan,BEV,2023,19,KIA,EV6
22812,Sullivan,BEV,2023,6,KIA,NIRO
22813,Sullivan,BEV,2023,3,LEXUS,RZ
22814,Sullivan,BEV,2023,3,LUCID,AIR
22815,Sullivan,BEV,2023,1,MERCEDES-BENZ,EQS-CLASS SEDAN
22816,Sullivan,BEV,2023,2,NISSAN,ARIYA
22817,Sullivan,BEV,2023,38,NISSAN,LEAF
22818,Sullivan,BEV,2023,14,PORSCHE,TAYCAN
22819,Sullivan,BEV,2023,1,RIVIAN,R1S
22820,Sullivan,BEV,2023,4,RIVIAN,R1T
22821,Sullivan,BEV,2023,4,SMART,FORTWO ELECTRIC DRIVE
22822,Sullivan,BEV,2023,4,SUBARU,SOLTERRA
22823,Sullivan,BEV,2023,60,TESLA,MODEL 3
22824,Sullivan,BEV,2023,54,TESLA,MODEL S
22825,Sullivan,BEV,2023,39,TESLA,MODEL X
22826,Sullivan,BEV,2023,39,TESLA,MODEL Y
22827,Sullivan,BEV,2023,3,TOYOTA,BZ4X
